date,precipitation_probability,precipitation,temperature,humidity,cloud_cover
2025-12-09 00:00:00,64,8.5,20.2,99.0,100.0
2025-12-09 01:00:00,58,8.5,20.2,99.0,100.0
2025-12-09 02:00:00,51,0.4,20.0,99.0,100.0
2025-12-09 03:00:00,44,0.4,19.7,99.0,100.0
2025-12-09 04:00:00,38,0.4,19.7,98.0,100.0
2025-12-09 05:00:00,33,0.0,19.9,97.0,100.0
2025-12-09 06:00:00,28,0.0,20.2,95.0,100.0
2025-12-09 07:00:00,26,0.0,20.9,92.0,100.0
2025-12-09 08:00:00,28,0.0,22.2,87.0,100.0
2025-12-09 09:00:00,32,0.0,23.7,81.0,100.0
2025-12-09 10:00:00,37,0.0,24.8,77.0,100.0
2025-12-09 11:00:00,42,0.5,24.9,78.0,100.0
2025-12-09 12:00:00,49,0.5,24.5,82.0,100.0
2025-12-09 13:00:00,55,0.5,24.0,86.0,100.0
2025-12-09 14:00:00,61,0.7,23.5,88.0,100.0
2025-12-09 15:00:00,68,0.7,23.0,90.0,100.0
2025-12-09 16:00:00,74,0.7,22.5,91.0,100.0
2025-12-09 17:00:00,80,1.1,22.1,91.0,100.0
2025-12-09 18:00:00,85,1.1,21.7,92.0,100.0
2025-12-09 19:00:00,87,1.1,21.3,92.0,100.0
2025-12-09 20:00:00,86,0.9,21.0,93.0,100.0
2025-12-09 21:00:00,82,0.9,20.7,95.0,100.0
2025-12-09 22:00:00,78,0.9,20.5,97.0,100.0
2025-12-09 23:00:00,73,5.7,20.4,98.0,100.0
2025-12-10 00:00:00,67,5.7,20.2,99.0,100.0
2025-12-10 01:00:00,61,5.7,20.2,99.0,100.0
2025-12-10 02:00:00,53,2.4,20.2,98.0,100.0
2025-12-10 03:00:00,45,2.4,20.3,96.0,100.0
2025-12-10 04:00:00,38,2.4,20.4,95.0,100.0
2025-12-10 05:00:00,31,0.4,20.4,95.0,100.0
2025-12-10 06:00:00,26,0.4,20.3,96.0,100.0
2025-12-10 07:00:00,23,0.4,20.4,96.0,100.0
2025-12-10 08:00:00,25,0.5,20.9,94.0,100.0
2025-12-10 09:00:00,31,0.5,21.6,90.0,100.0
2025-12-10 10:00:00,37,0.5,22.4,87.0,100.0
2025-12-10 11:00:00,44,0.4,23.4,84.0,100.0
2025-12-10 12:00:00,53,0.4,24.5,81.0,100.0
2025-12-10 13:00:00,61,0.4,25.0,80.0,100.0
2025-12-10 14:00:00,68,0.7,24.6,82.0,100.0
2025-12-10 15:00:00,75,0.7,23.7,87.0,100.0
2025-12-10 16:00:00,81,0.7,22.8,90.0,100.0
2025-12-10 17:00:00,88,0.6,22.2,91.0,100.0
2025-12-10 18:00:00,94,0.6,21.6,92.0,100.0
2025-12-10 19:00:00,97,0.6,21.2,92.0,100.0
2025-12-10 20:00:00,94,0.5,21.0,92.0,100.0
2025-12-10 21:00:00,87,0.5,21.0,93.0,100.0
2025-12-10 22:00:00,80,0.5,20.9,93.0,100.0
2025-12-10 23:00:00,73,0.2,20.7,93.0,100.0
